Date,ATA,ATA4,FC,MEPN,EC,Station,Campus,RS,CURR_ALLOC,QOH,QIT,OQAS,IQAS,QUB,QRI,Campus_Rec_Alloc,Campus_Alloc,Campus_QOH,Campus_QIT,Campus_OQAS,Campus_IQAS,Campus_QUB,Campus_QRI,Bin_Balance,Empty_Bin,RS_Campus,RS_Rec_Alloc,RS_Alloc,RS_QOH,RS_QIT,RS_OQAS,RS_IQAS,RS_QUB,RS_QRI,SO_MEPN,SO_Date,ORDER_STATUS_IND,SO_Qty,Fill_Station,FS_Campus,FS_Rec_Alloc,FS_Alloc,FS_QOH,FS_QIT,FS_IQAS,FS_OQAS,FS_QUB,FS_QRI,Campus_SO_Qty,Action,Aged_SO,Mgr_Name,Planner_Name
3/12/2019,24,2422,17,17-2422-9-0001,1,MOR,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,1,1,0,0,0,0,0,0,17-2422-9-0001,3/9/2019,O,1,ORJ,ORD,1,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,24,2422,17,17-2422-9-0001,1,ORD,ORD,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,1,1,0,0,0,0,0,0,17-2422-9-0001,2/12/2019,O,1,ORJ,ORD,1,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,34,3423,17,17-3423-9-9001,1,ORD,ORD,ORJ,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,ORD,1,1,0,0,0,0,0,0,17-3423-9-9001,2/18/2019,O,1,ORJ,ORD,2,1,0,0,0,0,0,0,1,NULL,No,Mark Decker,Ryan Thompson
3/12/2019,34,3423,17,17-3423-9-9001,1,SMB,SFO,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,1,1,0,0,0,0,0,0,17-3423-9-9001,2/3/2019,O,1,ORJ,ORD,2,1,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Ryan Thompson
3/12/2019,34,3441,17,17-3441-9-0001,2,SMB,SFO,ORJ,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,ORD,11,1,1,0,0,0,0,0,17-3441-9-0001,3/3/2019,O,1,ORJ,ORD,12,1,1,0,0,0,0,0,1,NULL,No,Mark Decker,Ryan Thompson
3/12/2019,34,3443,17,17-3443-9-0003,0,SMB,SFO,JJR,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,17-3443-9-0003,10/27/2018,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Ryan Thompson
3/12/2019,38,3831,17,17-3831-9-9001,1,DEN,DEN,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,3,1,0,0,0,0,0,0,17-3831-9-9001,1/8/2019,O,1,ORJ,ORD,4,1,0,0,0,0,0,0,1,NULL,Yes,Matthew Papes,Cindy Ortega
3/12/2019,38,3831,17,17-3831-9-9001,1,EWR,EWR,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,3,1,0,0,0,0,0,0,17-3831-9-9001,2/24/2019,O,1,ORJ,ORD,4,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,38,3831,17,17-3831-9-9001,1,ORD,ORD,ORJ,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,Under,Yes,ORD,3,1,0,0,0,0,0,0,17-3831-9-9001,3/3/2019,O,1,ORJ,ORD,4,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,38,3831,17,17-3831-9-9001,1,SMB,SFO,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,3,1,0,0,0,0,0,0,17-3831-9-9001,1/13/2019,O,1,ORJ,ORD,4,1,0,0,0,0,0,0,1,NULL,Yes,Matthew Papes,Cindy Ortega
3/12/2019,41,4131,17,17-4131-9-0001,1,DEN,DEN,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,1,1,0,0,0,0,0,0,17-4131-9-0001,1/7/2019,O,1,ORJ,ORD,2,1,0,0,0,0,0,0,1,NULL,Yes,Robert Aten,Mahendra Shah
3/12/2019,41,4131,17,17-4131-9-0001,1,ORD,ORD,ORJ,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,ORD,1,1,0,0,0,0,0,0,17-4131-9-0001,12/8/2018,O,1,ORJ,ORD,2,1,0,0,0,0,0,0,1,NULL,Yes,Robert Aten,Mahendra Shah
3/12/2019,52,5231,17,17-5231-9-9001,0,MOR,IAH,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,0,0,0,0,0,0,0,0,17-5231-9-9001,5/27/2018,O,1,JJR,SFO,NULL,NULL,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Dee Johnson
3/12/2019,52,5231,17,17-5231-9-9001,0,ORT,ORD,JJR,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,SFO,0,0,0,0,0,0,0,0,17-5231-9-9001,12/7/2018,O,1,JJR,SFO,NULL,NULL,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Dee Johnson
3/12/2019,21,2151,18,18-2151-9-9001,2,DEN,DEN,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,0,1,0,0,0,0,0,0,18-2151-9-9001,11/4/2018,P,1,IAD,IAD,0,0,0,0,0,0,0,0,1,Change FS,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2151,18,18-2151-9-9001,2,EWR,EWR,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,0,1,0,0,0,0,0,0,18-2151-9-9001,1/15/2019,P,1,IAD,IAD,0,0,0,0,0,0,0,0,1,Change FS,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2151,18,18-2151-9-9001,2,MOR,IAH,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,0,1,0,0,0,0,0,0,18-2151-9-9001,3/5/2019,O,1,ORJ,ORD,0,1,0,0,0,0,0,0,1,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2151,18,18-2151-9-9001,2,ORT,ORD,ORT,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,0,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2151,18,18-2151-9-9001,2,SMB,SFO,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,0,1,0,0,0,0,0,0,18-2151-9-9001,3/7/2019,O,1,ORJ,ORD,0,1,0,0,0,0,0,0,1,NULL,No,Mark Decker,Ivy Miller
3/12/2019,25,2522,18,18-2522-9-0003,0,IAD,IAD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,18-2522-9-0003,3/6/2019,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,No,Janeece Best,Alex Tam
3/12/2019,25,2522,18,18-2522-9-0003,0,ORD,ORD,ORT,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,ORD,2,1,0,0,0,0,0,0,18-2522-9-0003,2/18/2019,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,No,Janeece Best,Alex Tam
3/12/2019,25,2522,18,18-2522-9-0003,0,SMB,SFO,JJR,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,18-2522-9-0003,3/6/2019,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,No,Janeece Best,Alex Tam
3/12/2019,27,2751,18,18-2751-9-0001,1,LCQ,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,5,5,8,0,0,0,0,2,18-2751-9-0001,3/7/2019,O,1,MOR,IAH,0,1,3,0,0,0,0,0,0,NULL,No,Robert Aten,Mark Hawkins
3/12/2019,27,2792,18,18-2792-9-0001,0,MOR,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,1,0,0,0,0,0,0,0,18-2792-9-0001,2/27/2019,O,1,ORJ,ORD,1,NULL,0,0,0,0,0,0,1,NULL,No,Robert Aten,Mark Hawkins
3/12/2019,27,2792,18,18-2792-9-9003,1,LAT,LAX,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,2,2,0,0,1,0,2,0,18-2792-9-9003,1/10/2019,O,1,JJR,SFO,4,2,0,0,0,1,2,0,1,Flip,Yes,Robert Aten,Mark Hawkins
3/12/2019,27,2792,18,18-2792-9-9003,1,SFO,SFO,JJR,1,0,0,0,0,0,0,4,2,0,0,1,0,2,0,Under,Yes,SFO,2,2,0,0,1,0,2,0,18-2792-9-9003,3/3/2019,O,1,JJR,SFO,4,2,0,0,0,1,2,0,2,Flip,No,Robert Aten,Mark Hawkins
3/12/2019,30,3071,18,18-3071-9-9004,2,ORT,ORD,ORJ,2,0,0,0,0,0,0,13,2,0,0,0,0,0,0,Under,Yes,ORD,12,2,0,0,0,0,0,0,18-3071-9-9004,3/10/2019,O,1,ORJ,ORD,13,2,0,0,0,0,0,0,2,NULL,No,Robert Aten,Karl Rathkamp
3/12/2019,30,3071,18,18-3071-9-9004,2,SMB,SFO,ORJ,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Under,Yes,ORD,12,2,0,0,0,0,0,0,18-3071-9-9004,3/9/2019,O,1,ORJ,ORD,13,2,0,0,0,0,0,0,2,NULL,No,Robert Aten,Karl Rathkamp
3/12/2019,32,3211,18,18-3211-9-9001,0,IAD,IAD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,4,2,1,0,0,0,0,1,18-3211-9-9001,10/14/2018,O,1,JJR,SFO,6,2,1,0,0,0,0,1,1,NULL,Yes,Mark Decker,Nik Gilliam
3/12/2019,32,3211,18,18-3211-9-9002,0,SMB,SFO,JJR,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,Under,Yes,SFO,5,1,0,0,0,0,0,0,18-3211-9-9002,9/9/2018,O,1,JJR,SFO,7,1,0,0,0,0,0,0,1,Flip,Yes,Mark Decker,Nik Gilliam
3/12/2019,32,3211,18,18-3211-9-9008,0,ORD,ORD,JJR,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,SFO,4,1,0,0,0,0,0,1,18-3211-9-9008,2/16/2019,O,1,JJR,SFO,6,1,0,0,0,0,0,1,1,NULL,No,Mark Decker,Nik Gilliam
3/12/2019,32,3231,18,18-3231-9-9004,1,ORT,ORD,JJR,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,1,0,0,0,0,1,18-3231-9-9004,10/8/2018,O,1,JJR,SFO,1,1,1,0,0,0,0,1,1,NULL,Yes,Mark Decker,Nik Gilliam
3/12/2019,32,3244,18,18-3244-9-9001,1,DEN,DEN,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,0,1,1,0,0,0,0,0,18-3244-9-9001,2/12/2019,O,1,ORJ,ORD,0,1,1,0,0,0,0,0,1,NULL,No,Mark Decker,Nik Gilliam
3/12/2019,32,3251,18,18-3251-9-0001,2,DEN,DEN,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,4,0,0,0,0,0,0,0,18-3251-9-0001,2/18/2019,O,1,ORJ,ORD,5,NULL,0,0,0,0,0,0,1,NULL,No,Mark Decker,Nik Gilliam
3/12/2019,32,3251,18,18-3251-9-0001,2,EWR,EWR,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,4,0,0,0,0,0,0,0,18-3251-9-0001,3/1/2019,O,1,ORJ,ORD,5,NULL,0,0,0,0,0,0,1,NULL,No,Mark Decker,Nik Gilliam
3/12/2019,32,3251,18,18-3251-9-0001,2,SFO,SFO,ORJ,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,ORD,4,0,0,0,0,0,0,0,18-3251-9-0001,12/14/2018,O,1,ORJ,ORD,5,NULL,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Nik Gilliam
3/12/2019,35,3513,18,18-3513-9-9001,1,IAD,IAD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,3,1,1,0,0,0,0,0,18-3513-9-9001,3/1/2019,O,1,JJR,SFO,5,1,1,0,0,0,0,0,1,NULL,No,Robert Aten,Robert Aten
3/12/2019,35,3513,18,18-3513-9-9001,1,MOR,IAH,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,3,1,1,0,0,0,0,0,18-3513-9-9001,3/10/2019,O,1,JJR,SFO,5,1,1,0,0,0,0,0,1,NULL,No,Robert Aten,Robert Aten
3/12/2019,49,4923,18,18-4923-9-9001,2,DEN,DEN,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,4,2,2,0,0,0,0,3,18-4923-9-9001,2/11/2019,O,1,EWR,EWR,1,1,2,0,0,0,0,0,1,NULL,No,Lance Longbein,Debbie Baker
3/12/2019,57,5731,18,18-5731-9-9001,0,ORD,ORD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,1,0,0,0,0,0,0,0,18-5731-9-9001,1/2/2019,O,1,JJR,SFO,1,NULL,0,0,0,0,0,0,1,NULL,Yes,Robert Aten,Charles Kerg
3/12/2019,32,3251,18,18-3251-9-0001,2,IAH,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,4,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1,NULL,N/A,Mark Decker,Nik Gilliam
3/12/2019,21,2125,31,31-2125-9-9002,2,PDX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,3,1,2,0,0,0,0,0,31-2125-9-9002,3/8/2019,O,1,EWR,EWR,1,1,2,0,0,0,0,0,0,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2125,31,31-2125-9-9003,2,DEN,DEN,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,31-2125-9-9003,11/4/2018,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2126,31,31-2126-9-9003,2,IAH,IAH,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,1,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1,NULL,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9004,2,SFD,SFO,JJR,2,0,0,0,0,0,0,9,4,0,0,0,0,0,0,Under,Yes,SFO,7,4,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,2,NULL,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2125,31,31-2125-9-9003,2,EWR,EWR,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,31-2125-9-9003,1/20/2019,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2125,31,31-2125-9-9003,2,ORT,ORD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,31-2125-9-9003,6/27/2018,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2125,31,31-2125-9-9003,2,SMB,SFO,JJR,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,31-2125-9-9003,2/27/2019,O,1,JJR,SFO,2,1,0,0,0,0,0,0,1,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2126,31,31-2126-9-9001,2,MOR,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,6,1,2,0,0,0,0,0,31-2126-9-9001,3/10/2019,O,1,ORT,ORD,0,1,2,0,0,0,0,0,1,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2126,31,31-2126-9-9002,2,SFO,SFO,ORJ,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Under,Yes,ORD,2,0,0,0,0,0,0,0,31-2126-9-9002,12/1/2018,O,1,ORJ,ORD,3,NULL,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2126,31,31-2126-9-9003,2,EWR,EWR,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,1,0,0,0,0,0,0,0,31-2126-9-9003,2/6/2019,O,1,JJR,SFO,2,NULL,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2126,31,31-2126-9-9004,2,MEX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,15,4,7,0,1,0,0,1,31-2126-9-9004,3/10/2019,O,1,SMB,SFO,1,2,5,0,0,1,0,1,0,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2130,31,31-2130-9-0001,2,MEX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,8,2,1,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2131,31,31-2131-9-0001,1,SMB,SFO,ORJ,2,0,0,0,0,0,0,2,2,1,0,0,0,0,0,Under,Yes,ORD,25,2,2,0,0,0,0,0,31-2131-9-0001,2/19/2019,O,1,IAH,IAH,1,1,3,0,0,0,0,0,1,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2142,31,31-2142-9-9001,2,PDX,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,12,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2143,31,31-2143-9-9001,2,IAD,IAD,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,6,1,1,0,0,0,0,0,31-2143-9-9001,3/5/2019,O,1,ORJ,ORD,7,1,1,0,0,0,0,0,1,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2143,31,31-2143-9-9001,2,LAT,LAX,ORJ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,ORD,6,1,1,0,0,0,0,0,31-2143-9-9001,1/25/2019,O,1,ORJ,ORD,7,1,1,0,0,0,0,0,1,NULL,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2143,31,31-2143-9-9001,2,MEX,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,6,1,1,0,0,0,0,0,31-2143-9-9001,1/31/2019,O,1,ORJ,ORD,7,1,1,0,0,0,0,0,0,NULL,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2143,31,31-2143-9-9001,2,MOR,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,6,1,1,0,0,0,0,0,31-2143-9-9001,2/11/2019,O,1,ORJ,ORD,7,1,1,0,0,0,0,0,1,NULL,No,Mark Decker,Ivy Miller
3/12/2019,21,2143,31,31-2143-9-9001,2,PDX,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,6,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9001,1,LAX,LAX,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,5,3,1,0,0,0,0,0,31-2152-9-9001,12/7/2018,O,1,JJR,SFO,6,3,1,0,0,0,0,0,1,Flip,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9001,1,MOR,IAH,JJR,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Under,Yes,SFO,5,3,1,0,0,0,0,0,31-2152-9-9001,1/8/2019,O,1,JJR,SFO,6,3,1,0,0,0,0,0,2,Flip,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9001,1,ORD,ORD,JJR,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,Under,Yes,SFO,5,3,1,0,0,0,0,0,31-2152-9-9001,3/3/2019,O,1,JJR,SFO,6,3,1,0,0,0,0,0,2,Flip,No,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9001,1,SFD,SFO,JJR,2,0,0,0,0,0,0,6,3,1,0,0,0,0,0,Under,Yes,SFO,5,3,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9003,2,DEN,DEN,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,10,1,0,0,0,0,0,0,31-2152-9-9003,12/4/2018,O,1,JJR,SFO,12,1,0,0,0,0,0,0,1,Flip,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9003,2,IAH,IAH,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,10,1,0,0,0,0,0,0,31-2152-9-9003,3/9/2019,O,1,JJR,SFO,12,1,0,0,0,0,0,0,1,Flip,No,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9003,2,ORD,ORD,JJR,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,Under,Yes,SFO,10,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9003,2,SMB,SFO,SMB,1,0,0,0,0,0,0,12,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,0,0,31-2152-9-9003,3/10/2019,O,1,JJR,SFO,12,1,0,0,0,0,0,0,1,Flip,No,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9004,2,MOR,IAH,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,7,4,0,0,0,0,0,0,31-2152-9-9004,2/5/2019,O,1,JJR,SFO,9,4,0,0,0,0,0,0,1,Flip,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9004,2,ORT,ORD,JJR,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,Under,Yes,SFO,7,4,0,0,0,0,0,0,31-2152-9-9004,1/11/2019,O,1,JJR,SFO,9,4,0,0,0,0,0,0,1,Flip,Yes,Mark Decker,Ivy Miller
3/12/2019,21,2152,31,31-2152-9-9004,2,SMB,SFO,SMB,2,0,0,0,0,0,0,9,4,0,0,0,0,0,0,Under,Yes,SFO,1,2,0,0,0,0,0,0,31-2152-9-9004,3/10/2019,O,1,JJR,SFO,9,4,0,0,0,0,0,0,2,Flip,No,Mark Decker,Ivy Miller
